Time (msec),A/F Sensor #1 (AFR),Boost Error* (psi),CL/OL Fueling* (status),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),Feedback Knock Correction (1-byte)** (degrees),Fine Learning Knock Correction (degrees),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),IAM (4-byte)* (multiplier),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake VVT Advance Angle Left (degrees),Intake VVT Advance Angle Right (degrees),Knock Sum Cylinder 1* (count),Knock Sum Cylinder 2* (count),Knock Sum Cylinder 3* (count),Knock Sum Cylinder 4* (count),Learned Ignition Timing (degrees),Manifold Absolute Pressure (4-byte)* (psi absolute),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Open Loop Map Enrichment (2-byte)** (estimated AFR),Primary WGDC Maximum (1-byte)** (%),Primary Wastegate Duty Cycle (%),Primary Wastegate Duty Maximum* (4-byte)* (%),Requested Torque* (raw ecu value),Target Boost Relative (4-byte)* (psi relative),Throttle Plate Opening Angle (4-byte)* (%),Tip-in Enrichment (Last Calculated)* (raw ecu value),Tip-in Throttle* (%)
504579,18.38,0.17,10,0.17,2406,0.00,0.00,0.8205,0.00,1.0000,23.95,24.00,2,1,0,1,0,1,0.00,14.52,6.59,1.38,14.70,56.86,0.00,57.194,0.00,-0.90,0.00,16,0.000
504743,20.33,0.07,10,0.17,2419,0.00,0.00,0.8060,0.00,1.0000,23.95,24.00,2,1,0,1,0,1,0.00,14.52,7.08,1.40,14.70,56.86,0.00,56.722,0.00,-0.77,0.00,16,0.000
504905,20.33,0.09,10,0.17,2390,0.00,0.00,0.8105,0.00,1.0000,23.95,24.00,2,1,0,1,0,1,0.00,14.52,6.67,1.40,14.70,56.47,0.00,56.551,0.00,-0.97,0.00,16,0.000
505068,20.33,0.17,10,0.17,2402,0.00,0.00,0.8080,0.00,1.0000,24.01,24.00,2,1,0,1,0,1,0.00,14.52,6.67,1.38,14.70,56.47,38.82,56.440,1.50,-1.10,0.00,16,0.122
505231,20.33,0.16,10,0.17,2376,0.00,0.00,0.8380,1.79,1.0000,24.34,24.50,3,2,0,1,0,1,0.00,14.52,5.17,1.40,14.70,56.86,38.82,56.319,10.30,-0.79,2.55,16,0.000
505394,20.33,-0.43,10,0.20,2390,0.00,0.00,0.8230,1.79,1.0000,24.84,24.50,8,11,0,1,0,1,0.00,14.52,9.71,1.48,14.70,56.47,39.22,56.545,28.48,-0.97,6.23,16,-0.122
505557,20.33,0.17,10,0.27,2376,0.00,0.00,0.8205,2.05,1.0000,30.30,27.00,13,16,0,1,0,1,0.00,14.52,13.64,1.66,14.70,56.86,38.82,56.536,36.65,-0.78,9.59,16,0.000
505719,16.19,-1.51,10,0.32,2310,0.00,0.00,0.8330,2.56,1.0000,33.98,33.00,13,15,0,1,0,1,0.00,14.52,13.33,1.70,14.70,56.86,39.22,56.972,38.02,-0.79,9.52,16,0.000
505883,13.55,-0.55,8,0.35,2424,0.00,0.00,0.8330,2.30,1.0000,37.43,34.50,11,13,0,1,0,1,0.00,14.52,17.49,1.74,14.70,56.08,38.43,56.580,60.57,-1.54,12.66,15,0.244
506046,14.70,-0.63,8,0.45,2314,0.00,0.00,0.8330,2.82,1.0000,39.81,40.00,8,10,0,1,0,1,0.00,14.52,20.44,1.92,14.70,56.08,38.43,55.939,73.31,-1.45,13.88,15,0.000
506209,14.81,-0.24,8,0.47,2370,0.00,0.00,0.8230,3.07,1.0000,39.69,39.50,5,8,0,1,0,1,0.00,14.52,18.65,1.88,14.70,56.08,38.82,55.682,73.49,-1.42,13.57,15,0.122
506371,14.24,-0.81,8,0.51,2352,0.00,0.00,0.8555,3.07,1.0000,38.97,39.50,2,2,0,1,0,1,0.00,14.52,23.95,1.96,14.70,55.69,38.82,56.254,99.32,-1.17,15.03,15,0.122
506535,14.81,-0.52,8,0.61,2364,0.00,0.00,0.8230,3.58,1.0000,38.96,39.00,2,1,0,1,0,1,0.50,14.51,26.24,2.08,14.70,55.69,38.04,55.692,103.68,-1.54,16.02,15,-0.122
506698,14.24,-0.82,8,0.62,2418,0.00,0.00,0.8180,3.84,1.0000,38.67,40.00,2,1,0,1,0,1,1.00,14.52,24.63,2.04,14.70,55.29,38.82,55.466,112.43,-1.73,16.32,15,0.488
506861,14.47,-0.21,8,0.69,2309,0.00,0.00,0.8555,4.10,1.0000,38.27,40.50,2,1,0,1,0,1,1.50,14.51,31.93,2.16,14.70,55.29,41.96,55.368,155.48,-1.61,19.39,15,0.122
507023,14.93,-0.24,8,0.78,2342,0.00,0.00,0.8280,4.35,1.0000,35.38,38.00,2,1,0,1,0,1,2.00,14.52,33.22,2.22,14.70,56.08,41.18,55.393,151.37,-1.19,19.69,15,0.000
507186,14.24,-0.54,8,0.78,2348,0.00,0.00,0.8355,4.61,1.0000,35.04,37.50,2,2,0,1,0,1,2.00,14.52,31.93,2.20,14.70,55.69,43.14,55.873,158.43,-1.24,20.00,15,0.000
507349,14.47,-0.26,8,0.83,2369,0.00,0.00,0.8180,4.61,1.0000,32.93,36.00,5,6,0,1,0,1,2.00,14.52,36.32,2.24,14.70,55.29,46.67,55.990,188.06,-1.21,22.46,15,0.000
507512,14.93,0.45,8,0.90,2422,0.00,0.00,0.8405,4.86,1.0000,29.62,32.50,9,10,0,1,0,1,2.00,14.52,36.58,2.30,14.70,55.29,46.67,55.481,194.04,-0.84,23.98,15,0.000
507675,14.47,0.26,8,0.92,2308,0.00,0.00,0.8130,5.12,1.0000,28.76,31.00,13,14,0,1,0,1,2.00,14.51,37.35,2.30,14.70,56.08,48.24,55.458,199.86,-0.51,24.28,15,0.000
507838,14.36,0.49,8,0.94,2428,0.00,0.00,0.8305,5.38,1.0000,27.01,30.00,16,17,0,1,0,1,2.00,14.52,38.62,2.32,14.70,56.08,49.02,56.217,208.42,-0.37,25.20,15,0.000
508001,14.36,0.19,8,0.96,2318,0.00,0.00,0.8603,5.38,1.0000,26.55,29.00,20,21,0,1,0,1,2.50,14.52,38.37,2.32,14.70,55.69,48.63,56.211,209.05,-0.44,25.20,15,0.000
508164,14.70,1.02,8,0.98,2426,0.00,0.00,0.8405,5.38,1.0000,24.99,28.50,21,23,0,1,0,1,2.50,14.52,40.56,2.34,14.70,56.08,49.02,55.762,226.43,-0.23,26.43,15,0.122
508327,14.70,0.96,8,1.01,2361,0.00,0.00,0.8180,5.38,1.0000,23.85,27.00,21,24,0,1,0,1,3.00,14.52,39.57,2.38,14.70,55.69,48.63,55.815,220.62,0.02,26.72,15,-0.122
508491,14.24,0.90,8,0.99,2380,0.00,0.00,0.8155,5.38,1.0000,24.58,27.00,21,23,0,1,0,1,3.00,14.52,39.29,2.34,14.70,56.47,48.63,55.810,214.66,-0.14,25.80,15,0.000
508653,14.36,0.82,8,1.00,2365,0.00,0.00,0.8255,5.38,1.0000,24.43,27.50,21,22,0,1,0,1,3.00,14.53,39.99,2.36,14.70,56.08,49.41,56.256,220.62,0.02,26.12,15,0.000
508816,14.70,1.06,8,1.01,2388,0.00,0.00,0.8230,5.38,1.0000,23.51,26.50,21,21,0,1,0,1,3.00,14.52,40.42,2.38,14.70,55.69,49.41,56.492,229.62,0.43,27.04,15,0.000
508978,14.59,1.58,8,1.03,2374,0.00,0.00,0.8155,5.63,1.0000,22.43,26.00,21,20,0,1,0,1,3.50,14.52,41.82,2.38,14.70,55.69,49.02,55.820,235.67,0.17,27.65,15,0.244
509141,14.36,1.50,8,1.06,2401,0.00,0.00,0.8255,5.89,1.0000,20.64,24.50,21,19,0,1,0,1,3.50,14.52,43.39,2.42,14.70,56.08,49.41,55.939,253.75,0.55,29.80,15,0.000
509303,14.36,1.67,8,1.07,2372,0.00,0.00,0.8330,5.89,1.0000,19.87,24.00,21,19,0,1,0,1,4.00,14.52,43.23,2.42,14.70,56.08,49.02,56.069,253.54,0.51,30.10,15,0.000
509467,14.47,1.55,8,1.07,2404,0.00,0.00,0.8330,5.63,1.0000,20.42,23.50,22,19,0,1,0,1,4.00,14.52,41.97,2.40,14.70,56.47,49.41,56.087,244.79,0.70,28.87,15,-0.122
509630,14.70,1.55,8,1.07,2390,0.00,0.00,0.8280,5.63,1.0000,19.95,24.00,22,19,0,1,0,1,4.00,14.52,43.39,2.40,14.70,56.86,49.80,56.672,250.92,0.72,29.49,15,0.000
509793,14.59,1.54,8,1.08,2408,0.00,0.00,0.8205,5.63,1.0000,19.75,24.00,21,19,0,1,0,1,4.00,14.52,43.38,2.42,14.70,56.86,49.80,56.864,251.09,0.88,29.79,15,0.000
509955,14.36,1.58,8,1.08,2399,0.00,0.00,0.8280,5.89,1.0000,19.94,24.00,21,19,0,1,0,1,4.00,14.52,42.81,2.42,14.70,56.47,49.80,56.957,251.22,0.95,29.19,15,0.122
510119,14.47,2.11,8,1.08,2420,0.00,0.00,0.8430,5.63,1.0000,19.48,23.50,22,20,0,1,0,1,4.00,14.52,43.67,2.42,14.70,56.47,49.41,56.372,254.43,0.62,29.79,15,0.000
510281,14.47,1.68,8,1.08,2392,0.00,0.00,0.8280,5.89,1.0000,19.40,23.50,22,20,0,1,0,1,4.00,14.52,43.39,2.42,14.70,56.86,49.80,56.355,248.37,0.61,29.48,15,0.000
510444,14.47,1.87,8,1.07,2419,0.00,0.00,0.8255,5.63,1.0000,20.66,24.00,22,21,0,1,0,1,4.00,14.52,42.53,2.42,14.70,56.86,49.41,56.758,245.39,0.77,28.87,15,0.122
510607,14.59,2.06,8,1.07,2397,0.00,0.00,0.8130,5.63,1.0000,19.97,24.00,22,21,0,1,0,1,4.00,14.52,43.37,2.42,14.70,57.25,49.41,56.746,248.41,1.11,29.18,15,0.000
510770,14.47,2.05,8,1.07,2427,0.00,0.00,0.8105,5.63,1.0000,20.01,23.50,22,21,0,1,0,1,4.00,14.52,42.39,2.42,14.70,57.25,49.80,57.193,242.43,1.16,28.87,15,0.000
510933,14.36,1.97,8,1.07,2372,0.00,0.00,0.8280,5.63,1.0000,20.43,24.50,22,22,0,1,0,1,4.00,14.52,43.39,2.40,14.70,56.86,49.80,56.967,248.50,1.02,28.87,15,0.000
511096,14.59,1.96,8,1.08,2403,0.00,0.00,0.8255,5.63,1.0000,19.92,24.00,22,22,0,1,0,1,4.00,14.52,43.67,2.42,14.70,57.25,49.80,57.236,251.59,1.20,29.48,15,0.000
511260,14.59,1.96,8,1.08,2380,0.00,0.00,0.8280,5.89,1.0000,19.72,23.50,22,23,0,1,0,1,4.00,14.52,43.83,2.44,14.70,57.25,50.20,57.078,251.65,1.37,29.78,15,-0.122
511422,14.36,1.97,8,1.08,2432,0.00,0.00,0.8205,5.89,1.0000,19.97,23.50,23,23,0,1,0,1,4.00,14.52,40.97,2.42,14.70,57.25,49.80,57.417,248.68,1.36,29.18,15,0.000
511585,14.47,2.00,8,1.07,2434,0.00,0.00,0.8230,5.63,1.0000,20.33,23.50,22,23,0,1,0,1,4.00,14.52,43.09,2.42,14.70,57.65,50.59,57.004,245.72,1.50,28.87,15,-0.122
511748,14.59,2.14,8,1.08,2384,0.00,0.00,0.8180,5.63,1.0000,19.88,24.50,22,24,0,1,0,1,4.00,14.52,43.83,2.44,14.70,57.25,50.20,57.678,248.77,1.60,29.18,15,0.000
511911,14.47,2.14,8,1.07,2444,0.00,0.00,0.8180,5.63,1.0000,20.11,23.50,23,24,0,1,0,1,4.00,14.52,41.27,2.42,14.70,57.65,50.59,57.523,248.77,1.46,28.88,15,0.000
512074,14.47,2.13,8,1.07,2471,0.00,0.00,0.8130,5.63,1.0000,20.25,23.50,22,24,0,1,0,1,4.00,14.52,44.13,2.42,14.70,57.25,50.20,57.715,251.85,1.63,29.48,15,0.000
512236,14.47,2.24,8,1.08,2423,0.00,0.00,0.8405,5.63,1.0000,19.92,23.50,22,25,0,1,0,1,4.00,14.52,43.98,2.44,14.70,57.65,50.59,57.663,248.90,1.58,29.48,15,0.000
512399,14.47,2.28,8,1.08,2450,0.00,0.00,0.8280,5.63,1.0000,19.80,24.00,23,25,0,1,0,1,4.00,14.52,44.14,2.44,14.70,57.25,50.59,57.850,251.95,1.33,29.48,15,0.000
512562,14.47,2.44,8,1.08,2462,0.00,0.00,0.8405,5.63,1.0000,19.74,23.50,22,25,0,1,0,1,4.00,14.52,44.45,2.44,14.70,57.65,50.59,57.753,254.82,1.67,29.79,15,0.000
512725,14.47,2.70,8,1.07,2451,0.00,0.00,0.8180,5.63,1.0000,20.05,24.00,22,25,0,1,0,1,4.00,14.52,42.95,2.44,14.70,58.04,50.59,57.768,248.99,1.76,29.47,15,0.122
512888,14.47,2.41,8,1.07,2458,0.00,0.00,0.8230,5.63,1.0000,19.92,24.00,23,25,0,1,0,1,4.00,14.52,44.91,2.42,14.70,58.04,50.59,57.904,252.05,1.80,29.48,15,0.000
513051,14.47,9.68,8,1.08,2463,0.00,0.00,0.8155,5.63,1.0000,20.09,23.00,22,25,0,1,0,1,4.00,14.52,43.53,2.42,14.70,58.04,50.98,57.600,249.08,1.86,29.17,15,-0.122
513214,14.47,2.76,8,1.07,2458,0.00,0.00,0.8405,5.63,1.0000,20.45,24.50,22,24,0,1,0,1,4.00,14.52,43.69,2.42,14.70,58.04,50.59,58.150,252.13,2.02,29.17,15,0.122
513377,14.59,2.58,8,1.07,2463,0.00,0.00,0.8230,5.63,1.0000,20.25,24.00,23,24,0,1,0,1,4.00,14.52,44.45,2.42,14.70,58.04,50.59,57.848,252.16,1.89,29.48,15,0.000
513540,14.47,3.06,8,1.07,2483,0.00,0.00,0.8405,5.63,1.0000,20.29,23.50,22,23,0,1,0,1,4.00,14.52,43.98,2.44,14.70,58.43,50.59,57.718,249.18,1.63,29.17,15,0.000
513703,14.47,3.04,8,1.07,2480,0.00,0.00,0.8180,5.63,1.0000,20.55,24.50,22,22,0,1,0,1,4.00,14.52,43.83,2.44,14.70,58.04,50.59,58.112,249.23,1.99,29.47,15,0.000
513866,14.59,3.08,8,1.07,2464,0.00,0.00,0.8305,5.63,1.0000,20.33,24.50,23,22,0,1,0,1,4.00,14.52,44.14,2.44,14.70,58.43,51.37,57.843,249.27,2.13,29.17,15,0.000
514029,14.47,3.12,8,1.07,2474,0.00,0.00,0.8230,5.63,1.0000,20.22,24.00,22,21,0,1,0,1,4.00,14.52,44.29,2.44,14.70,58.04,50.98,57.991,252.37,1.88,29.48,15,0.122
514192,14.47,2.81,8,1.08,2492,0.00,0.00,0.8205,5.63,1.0000,20.09,24.00,23,21,0,1,0,1,4.00,14.52,44.14,2.44,14.70,58.04,50.98,58.133,252.42,1.87,29.48,15,0.000
514355,14.47,2.98,8,1.06,2442,0.00,0.00,0.8380,5.63,1.0000,20.78,24.00,23,20,0,1,0,1,4.00,14.52,41.26,2.44,14.70,58.04,51.37,58.042,252.44,1.93,29.17,15,0.122
514518,14.59,2.90,8,1.06,2548,0.00,0.00,0.8355,5.63,1.0000,20.76,24.50,23,19,0,1,0,1,3.50,14.52,44.29,2.44,14.70,58.04,51.37,58.418,252.52,1.96,29.48,15,0.000
514680,14.47,3.03,8,1.07,2552,0.00,0.00,0.8305,5.63,1.0000,20.52,24.50,23,19,0,1,0,1,4.00,14.52,44.60,2.44,14.70,58.43,51.37,58.456,252.54,2.30,29.78,15,-0.122
514843,14.47,3.09,8,1.06,2505,0.00,0.00,0.8380,5.63,1.0000,21.03,24.00,22,19,0,1,0,1,3.50,14.52,43.98,2.44,14.70,58.43,51.76,58.681,249.54,2.43,29.17,15,-0.122
515006,14.59,3.41,8,1.05,2441,0.00,0.00,0.8180,5.63,1.0000,21.55,25.00,23,20,0,1,0,1,3.50,14.52,43.67,2.42,14.70,58.82,50.98,58.803,243.51,2.61,28.56,15,0.000
515169,14.47,3.48,8,1.05,2496,0.00,0.00,0.8405,5.63,1.0000,21.67,25.50,23,20,0,1,0,1,3.50,14.52,43.98,2.42,14.70,58.82,51.37,58.829,240.51,2.63,28.56,15,0.000
515332,14.36,3.23,8,1.03,2498,0.00,0.00,0.8255,5.63,1.0000,22.96,25.00,23,21,0,1,0,1,3.50,14.52,42.10,2.40,14.70,58.82,51.76,58.486,225.32,2.26,27.03,15,-0.122
515495,14.36,2.50,8,1.00,2501,0.00,0.00,0.8355,5.38,1.0000,24.88,26.50,23,22,0,1,0,1,3.00,14.52,40.70,2.38,14.70,58.43,50.59,58.403,204.04,1.58,24.88,15,0.000
515658,14.47,2.11,8,0.97,2524,0.00,0.00,0.8355,5.12,1.0000,26.80,28.00,23,23,0,1,0,1,3.00,14.52,38.75,2.36,14.70,58.43,48.63,58.772,188.84,1.16,23.35,15,-0.244
515821,14.36,1.31,8,0.91,2519,0.00,0.00,0.8305,4.86,1.0000,30.59,30.50,23,24,0,1,0,1,2.00,14.52,35.30,2.30,14.70,58.82,44.71,58.857,155.34,0.64,19.98,15,-0.244
515984,14.24,1.21,8,0.83,2524,0.00,0.00,0.8155,4.61,1.0000,34.52,34.50,23,25,0,1,0,1,1.50,14.52,31.35,2.22,14.70,59.22,41.96,58.538,124.64,0.26,17.53,15,-0.122
516147,14.47,0.93,8,0.76,2504,0.00,0.00,0.8205,4.10,1.0000,36.52,36.50,23,26,0,1,0,1,1.00,14.52,30.22,2.16,14.70,58.43,41.96,58.596,107.04,-0.03,16.92,15,-0.366
516311,14.59,0.45,8,0.63,2502,0.00,0.00,0.8230,3.84,1.0000,38.66,38.00,23,27,0,1,0,1,0.00,14.52,20.67,2.02,14.70,58.43,42.35,58.586,67.44,-0.50,13.86,15,-0.122
516474,14.36,0.26,8,0.52,2501,0.00,0.00,0.8255,3.07,1.0000,39.41,39.00,21,26,0,1,0,1,0.00,14.52,18.41,1.90,14.70,58.82,42.35,58.949,54.23,-0.67,12.94,15,-0.244
516635,14.93,0.10,8,0.43,2524,0.00,0.00,0.8255,2.82,1.0000,40.28,40.00,20,25,0,1,0,1,0.00,14.52,16.14,1.80,14.70,58.82,42.35,58.899,42.27,-0.83,11.72,15,-0.122
516799,15.39,0.03,8,0.38,2452,0.00,0.00,0.8230,2.56,1.0000,39.02,40.50,19,23,0,1,0,1,0.00,14.52,14.95,1.76,14.70,58.82,41.57,58.884,36.28,-0.91,10.18,15,0.000
516962,15.39,0.04,8,0.36,2494,0.00,0.00,0.8230,2.56,1.0000,37.15,38.00,18,21,0,1,0,1,0.00,14.52,14.27,1.72,14.70,58.82,41.57,58.802,38.48,-0.92,10.49,15,0.000
517125,15.27,0.07,8,0.36,2550,0.00,0.00,0.8255,2.56,1.0000,37.46,37.00,17,19,0,1,0,1,0.00,14.52,15.65,1.74,14.70,58.82,41.96,58.423,41.86,-0.87,11.10,15,0.000
517288,15.16,0.10,8,0.38,2555,0.00,0.00,0.8255,2.82,1.0000,39.04,38.50,16,16,0,1,0,1,0.00,14.52,16.28,1.82,14.70,58.43,41.96,58.357,43.20,-0.84,11.71,15,0.000
517451,14.59,0.21,8,0.40,2507,0.00,0.00,0.8230,2.82,1.0000,40.47,39.50,17,14,0,1,0,1,0.00,14.52,18.99,1.82,14.70,58.43,41.96,58.736,49.75,-0.74,12.62,15,-0.122
517614,14.59,0.29,8,0.45,2446,0.00,0.00,0.8380,3.07,1.0000,39.94,40.00,17,12,0,1,0,1,0.00,14.52,17.94,1.90,14.70,58.82,41.96,58.704,62.93,-0.63,13.24,15,0.000
517777,14.01,0.32,8,0.47,2484,0.00,0.00,0.8230,3.33,1.0000,39.74,39.50,17,12,0,1,0,1,0.00,14.52,20.08,1.92,14.70,58.82,41.18,58.680,58.56,-0.63,13.24,15,0.000
517939,13.67,0.37,8,0.47,2548,0.00,0.00,0.8330,3.07,1.0000,39.75,39.50,18,13,0,1,0,1,0.00,14.52,20.08,1.90,14.70,58.43,41.18,58.551,67.59,-0.64,13.55,15,0.000
518102,14.13,0.30,8,0.48,2498,0.00,0.00,0.8155,3.07,1.0000,39.64,39.50,18,14,0,1,0,1,0.00,14.52,20.34,1.92,14.70,58.43,41.18,58.225,67.63,-0.60,13.55,15,0.000
518265,14.47,0.26,8,0.48,2432,0.00,0.00,0.8180,3.07,1.0000,39.71,39.50,19,15,0,1,0,1,0.00,14.52,18.66,1.92,14.70,58.04,41.57,58.037,54.23,-0.68,12.94,15,0.000
518429,14.24,0.30,8,0.46,2478,0.00,0.00,0.8405,3.07,1.0000,39.95,40.00,19,16,0,1,0,1,0.00,14.52,19.24,1.86,14.70,58.04,41.18,58.400,63.01,-0.68,13.24,15,0.000
518591,14.70,0.31,8,0.48,2540,0.00,0.00,0.8305,3.07,1.0000,39.73,40.00,16,17,0,1,0,1,0.00,14.52,20.42,1.92,14.70,58.04,41.57,58.044,63.22,-0.64,13.55,15,0.000
518754,14.70,0.24,8,0.47,2493,0.00,0.00,0.8603,3.07,1.0000,39.77,39.50,12,16,0,1,0,1,0.00,14.52,18.65,1.90,14.70,58.04,41.57,58.017,58.62,-0.68,12.94,15,0.000
518917,14.13,0.28,8,0.45,2496,0.00,0.00,0.8230,3.07,1.0000,39.99,40.00,9,14,0,1,0,1,0.00,14.52,18.58,1.86,14.70,58.04,41.18,58.350,63.02,-0.70,13.24,15,0.122
519080,14.47,0.28,8,0.46,2473,0.00,0.00,0.8180,3.07,1.0000,39.91,40.00,6,13,0,1,0,1,0.00,14.52,19.16,1.90,14.70,58.43,41.57,58.391,63.03,-0.65,13.24,15,-0.244
519243,14.47,0.25,8,0.45,2472,0.00,0.00,0.8255,2.82,1.0000,40.07,40.00,2,9,0,1,0,1,0.00,14.52,17.73,1.86,14.70,58.43,41.18,58.385,54.49,-0.69,12.93,15,0.000
519407,14.24,0.26,8,0.43,2497,0.00,0.00,0.8180,2.82,1.0000,40.22,40.00,2,1,0,1,0,1,0.00,14.52,18.49,1.82,14.70,58.43,41.18,58.406,58.83,-0.69,13.24,15,0.000
519569,14.81,0.30,8,0.45,2434,0.00,0.00,0.8180,2.82,1.0000,40.00,40.00,2,1,0,1,0,1,0.00,14.52,19.49,1.88,14.70,58.43,41.57,58.092,67.40,-0.65,13.55,15,-0.122
519732,14.93,0.34,8,0.47,2478,0.00,0.00,0.8180,3.07,1.0000,39.82,40.00,2,1,0,1,0,1,0.00,14.52,20.00,1.90,14.70,58.04,41.18,58.117,67.38,-0.64,13.55,15,0.000
519894,14.47,0.30,8,0.47,2474,0.00,0.00,0.8180,3.07,1.0000,39.80,39.50,2,1,0,1,0,1,0.00,14.52,18.91,1.90,14.70,58.04,41.18,58.076,67.60,-0.64,13.61,15,0.000
520057,14.01,0.31,8,0.46,2496,0.00,0.00,0.8230,3.07,1.0000,39.85,40.00,2,1,0,1,0,1,0.00,14.52,19.92,1.88,14.70,58.04,41.57,58.110,63.00,-0.64,13.55,15,0.000
520221,14.36,0.24,8,0.46,2432,0.00,0.00,0.8155,3.07,1.0000,39.94,40.00,2,1,0,1,0,1,0.00,14.52,20.44,1.88,14.70,58.04,41.57,58.443,58.61,-0.68,12.93,15,0.000
520383,14.36,0.31,8,0.44,2478,0.00,0.00,0.8530,2.82,1.0000,40.04,40.00,2,1,0,1,0,1,0.00,14.52,19.58,1.86,14.70,58.04,41.57,58.436,71.75,-0.69,13.55,15,0.122
520547,14.93,0.34,8,0.48,2541,0.00,0.00,0.8305,3.07,1.0000,39.72,39.50,2,1,0,1,0,1,0.00,14.52,20.25,1.92,14.70,58.43,41.57,58.440,71.97,-0.57,13.85,15,0.000
520710,14.81,0.30,8,0.47,2494,0.00,0.00,0.8130,3.07,1.0000,39.85,39.50,2,1,0,1,0,1,0.00,14.52,18.41,1.88,14.70,58.43,41.18,58.375,63.21,-0.61,13.24,15,0.122
520872,14.24,0.30,8,0.46,2496,0.00,0.00,0.8155,3.07,1.0000,39.91,40.00,2,1,0,1,0,1,0.00,14.52,19.41,1.88,14.70,58.43,41.18,58.435,62.96,-0.65,13.24,15,0.000
521035,14.59,0.39,8,0.47,2478,0.00,0.00,0.8205,3.07,1.0000,39.78,40.00,2,1,0,1,0,1,0.00,14.52,20.08,1.92,14.70,58.43,41.18,58.106,67.37,-2.25,13.85,15,0.122
521198,14.47,0.39,8,0.49,2542,0.00,0.00,0.8230,3.07,1.0000,39.58,39.50,2,1,0,1,0,1,0.00,14.52,20.84,1.94,14.70,58.04,41.18,58.111,71.93,-0.60,13.85,15,0.000
521361,14.47,0.35,8,0.49,2497,0.00,0.00,0.8205,3.07,1.0000,39.58,39.50,2,1,0,1,0,1,0.00,14.52,19.58,1.92,14.70,58.04,41.57,58.168,71.95,-0.60,13.55,15,0.000
521524,14.36,0.31,8,0.47,2436,0.00,0.00,0.8180,3.07,1.0000,39.74,39.50,2,1,0,1,0,1,0.00,14.52,19.49,1.90,14.70,58.04,41.57,58.079,67.35,-0.64,13.54,15,0.000
521687,14.47,0.31,8,0.47,2436,0.00,0.00,0.8105,3.07,1.0000,39.73,39.50,2,1,0,1,0,1,0.00,14.52,19.58,1.90,14.70,58.04,41.96,58.479,67.29,-0.63,13.54,15,0.000
521850,14.70,0.36,8,0.48,2544,0.00,0.00,0.8230,3.07,1.0000,39.66,39.50,2,1,0,1,0,1,0.00,14.52,20.50,1.92,14.70,58.43,41.18,58.581,71.74,-0.55,13.85,15,0.000
522013,14.81,0.24,8,0.47,2543,0.00,0.00,0.8205,3.07,1.0000,39.85,39.50,2,1,0,1,0,1,0.00,14.52,20.44,1.90,14.70,58.43,41.57,58.180,58.71,-0.59,13.24,15,0.000
522176,14.13,0.21,8,0.42,2432,0.00,0.00,0.8255,2.82,1.0000,40.36,40.00,2,1,0,1,0,1,0.00,14.52,16.06,1.80,14.70,58.43,41.18,58.510,54.12,-0.73,12.62,15,0.122
522339,14.36,0.22,8,0.41,2436,0.00,0.00,0.8230,2.82,1.0000,40.48,40.50,2,1,0,1,0,1,0.00,14.52,17.35,1.80,14.70,58.43,41.18,58.491,54.09,-0.78,12.62,15,0.000
522502,14.70,0.26,8,0.42,2482,0.00,0.00,0.8180,2.82,1.0000,40.24,40.50,2,1,0,1,0,1,0.00,14.52,18.91,1.88,14.70,58.43,41.96,58.183,63.10,-0.74,13.24,15,0.000
522664,14.93,0.17,8,0.44,2541,0.00,0.00,0.8180,2.82,1.0000,40.18,40.00,2,1,0,1,0,1,0.00,14.52,16.89,1.86,14.70,58.04,41.57,58.200,49.95,-0.70,12.62,15,-0.122
522827,14.24,0.17,8,0.40,2498,0.00,0.00,0.8155,2.82,1.0000,40.55,40.50,2,1,0,1,0,1,0.00,14.52,15.99,1.80,14.70,58.04,41.57,58.467,49.96,-0.77,12.32,15,0.000
522990,14.24,0.24,8,0.40,2434,0.00,0.00,0.8205,2.82,1.0000,40.49,40.00,2,1,0,1,0,1,0.00,14.52,17.81,1.82,14.70,58.43,41.57,58.491,58.52,-0.73,12.93,15,0.000
523153,14.70,0.21,8,0.43,2472,0.00,0.00,0.8205,2.82,1.0000,40.27,40.50,2,1,0,1,0,1,0.00,14.52,17.27,1.88,14.70,58.04,41.57,58.508,54.17,-0.74,12.62,15,0.000
523317,14.59,0.24,8,0.41,2474,0.00,0.00,0.8155,2.82,1.0000,40.36,40.50,2,1,0,1,0,1,0.00,14.52,17.58,1.82,14.70,58.43,41.18,58.443,58.75,-0.73,12.93,15,0.122
523479,14.70,0.38,8,0.46,2501,0.00,0.00,0.8130,2.82,1.0000,39.84,40.00,2,1,0,1,0,1,0.00,14.52,20.84,1.92,14.70,58.43,41.18,58.110,76.08,-0.56,14.15,15,0.000
523642,14.70,0.38,8,0.50,2495,0.00,0.00,0.8205,3.33,1.0000,39.46,39.50,2,1,0,1,0,1,0.00,14.52,21.27,1.94,14.70,58.43,41.18,58.138,71.76,-0.57,13.85,15,0.000
