Time (msec),A/F Sensor #1 (AFR),Boost Error* (psi),CL/OL Fueling* (status),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),Feedback Knock Correction (1-byte)** (degrees),Fine Learning Knock Correction (degrees),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),IAM (4-byte)* (multiplier),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake VVT Advance Angle Left (degrees),Intake VVT Advance Angle Right (degrees),Knock Sum Cylinder 1* (count),Knock Sum Cylinder 2* (count),Knock Sum Cylinder 3* (count),Knock Sum Cylinder 4* (count),Learned Ignition Timing (degrees),Manifold Absolute Pressure (4-byte)* (psi absolute),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Open Loop Map Enrichment (2-byte)** (estimated AFR),Primary WGDC Maximum (1-byte)** (%),Primary Wastegate Duty Cycle (%),Primary Wastegate Duty Maximum* (4-byte)* (%),Requested Torque* (raw ecu value),Target Boost Relative (4-byte)* (psi relative),Throttle Plate Opening Angle (4-byte)* (%),Tip-in Enrichment (Last Calculated)* (raw ecu value),Tip-in Throttle* (%)
111766,15.62,-0.92,8,0.25,2733,0.00,0.00,0.8017,0.00,1.0000,23.95,24.50,2,1,0,23,0,0,0.00,14.47,9.76,1.58,14.70,61.96,0.00,62.583,8.00,-1.91,0.00,19,-0.244
111929,18.95,-1.21,10,0.20,2690,0.00,0.00,0.7965,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.49,7.38,1.48,14.70,62.75,0.00,62.683,0.00,-2.32,0.00,19,0.000
112092,20.33,-1.32,10,0.17,2664,0.00,0.00,0.7998,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.49,7.25,1.42,14.70,62.35,0.00,61.959,0.00,-2.29,0.00,19,0.000
112255,20.33,-1.26,10,0.17,2681,0.00,0.00,0.8007,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.50,7.47,1.42,14.70,62.35,0.00,62.356,0.00,-2.33,0.00,19,0.000
112418,20.33,-1.06,10,0.17,2676,0.00,0.00,0.8007,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.49,7.64,1.46,14.70,61.57,0.00,61.892,0.00,-2.15,0.00,19,0.000
112581,20.33,-1.15,10,0.17,2643,0.00,0.00,0.8255,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.49,7.29,1.40,14.70,61.57,0.00,61.486,0.00,-2.09,0.00,19,0.000
112744,20.33,-0.96,10,0.17,2636,0.00,0.00,0.7955,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.47,7.60,1.44,14.70,61.57,0.00,61.512,0.00,-2.12,0.00,19,0.000
112907,20.33,-0.94,10,0.17,2626,0.00,0.00,0.7998,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.49,7.51,1.44,14.70,60.78,0.00,61.028,0.00,-1.96,0.00,19,0.000
113070,20.33,-0.96,10,0.17,2573,0.00,0.00,0.7988,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.49,7.12,1.42,14.70,61.18,0.00,61.202,0.00,-2.01,0.00,19,0.000
113233,20.33,-0.85,10,0.17,2564,0.00,0.00,0.7988,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.47,7.51,1.44,14.70,60.78,0.00,60.629,0.00,-1.85,0.00,19,0.000
113396,20.33,-0.88,10,0.17,2620,0.00,0.00,0.8017,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.50,7.25,1.42,14.70,60.78,0.00,60.731,0.00,-1.88,0.00,19,0.000
113559,20.33,-0.76,10,0.17,2608,0.00,0.00,0.8080,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.49,7.64,1.44,14.70,60.39,0.00,60.307,0.00,-1.74,0.00,19,-0.122
113722,20.33,-0.69,10,0.17,2598,0.00,0.00,0.7935,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.49,7.60,1.44,14.70,60.39,0.00,60.400,0.00,-1.79,0.00,19,0.000
113885,20.33,-0.74,10,0.17,2590,0.00,0.00,0.7965,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.47,7.34,1.44,14.70,60.39,0.00,59.918,0.00,-1.73,0.00,19,0.000
114048,20.33,-0.60,10,0.17,2583,0.00,0.00,0.7998,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.47,7.47,1.42,14.70,59.61,0.00,59.770,0.00,-1.62,0.00,19,0.000
114211,20.33,-2.08,10,0.18,2571,0.00,0.00,0.8017,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.49,7.47,1.44,14.70,60.00,0.00,59.981,0.00,-1.64,0.00,19,0.000
114374,20.33,-0.62,10,0.17,2561,0.00,0.00,0.7988,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.49,7.21,1.42,14.70,59.61,0.00,59.392,0.00,-1.51,0.00,19,0.000
114536,20.33,-0.57,10,0.17,2553,0.00,0.00,0.7965,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.47,7.21,1.42,14.70,59.22,0.00,59.604,0.00,-1.46,0.00,19,0.000
114699,20.33,-0.41,10,0.17,2541,0.00,0.00,0.8280,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.49,7.29,1.42,14.70,59.22,0.00,59.440,0.00,-1.52,0.00,19,0.000
114863,20.33,-0.48,10,0.17,2534,0.00,0.00,0.7975,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.49,7.29,1.44,14.70,59.22,0.00,59.254,0.00,-1.47,0.00,19,0.000
115025,20.33,-0.41,10,0.17,2506,0.00,0.00,0.7955,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.49,6.99,1.42,14.70,58.82,0.00,58.734,0.00,-1.41,0.00,19,0.000
115188,20.33,-0.32,10,0.17,2497,0.00,0.00,0.7955,1.79,1.0000,24.48,24.00,2,1,0,23,0,0,0.00,14.47,7.12,1.40,14.70,58.43,42.35,58.551,5.62,-1.26,0.71,19,0.122
115351,20.33,-0.28,10,0.18,2501,0.00,0.00,0.8007,1.79,1.0000,25.37,25.00,2,1,0,23,0,0,0.00,14.47,8.29,1.46,14.70,58.82,42.35,59.026,5.62,-1.28,1.32,19,0.000
115514,20.33,-0.07,10,0.20,2488,0.00,0.00,0.7975,1.79,1.0000,26.18,25.50,2,1,0,23,0,0,0.00,14.47,8.77,1.48,14.70,58.43,41.57,58.592,10.06,-1.19,2.55,19,0.000
115677,20.33,-0.12,10,0.22,2451,0.00,0.00,0.7975,2.05,1.0000,27.11,27.00,2,1,0,23,0,0,0.00,14.47,10.01,1.54,14.70,58.43,42.35,58.292,20.97,-1.10,5.00,19,0.244
115840,16.77,-0.09,10,0.24,2467,0.00,0.00,0.7988,2.05,1.0000,27.60,28.00,2,1,0,23,0,0,0.00,14.47,10.17,1.58,14.70,58.82,40.39,58.804,24.48,-1.09,6.22,19,0.000
116003,13.78,0.01,10,0.25,2548,0.00,0.00,0.8027,2.05,1.0000,29.05,28.50,2,1,0,23,0,0,0.00,14.47,10.89,1.58,14.70,58.04,41.18,57.685,26.73,-0.98,6.84,19,0.000
116166,13.32,0.07,8,0.27,2484,0.00,0.00,0.7988,2.05,1.0000,30.30,29.50,2,1,0,23,0,0,0.00,14.50,11.39,1.62,14.70,58.04,40.78,58.172,29.11,-0.95,7.44,19,0.244
116329,14.13,0.11,8,0.29,2475,0.00,0.00,0.8330,2.05,1.0000,31.85,31.00,2,1,0,23,0,0,0.00,14.50,12.40,1.66,14.70,58.04,41.18,57.953,34.57,-0.89,9.28,19,0.000
116492,14.70,0.15,8,0.31,2457,0.00,0.00,0.7998,2.05,1.0000,33.50,32.50,1,1,0,23,0,0,0.00,14.47,13.86,1.70,14.70,57.65,41.18,57.971,42.57,-0.86,11.12,19,0.000
116654,15.04,0.17,8,0.34,2477,0.00,0.00,0.7998,2.30,1.0000,35.83,35.00,2,1,0,23,0,0,0.00,14.50,14.56,1.74,14.70,58.04,41.18,57.885,43.71,-0.81,11.73,19,0.122
116817,14.81,0.30,8,0.38,2482,0.00,0.00,0.8007,2.56,1.0000,39.64,37.00,2,1,0,23,0,0,0.00,14.47,18.63,1.82,14.70,57.65,41.18,58.205,63.50,-0.70,13.26,19,0.000
116980,15.04,0.40,8,0.46,2461,0.00,0.00,0.8017,2.82,1.0000,39.89,40.00,2,1,0,23,0,0,0.00,14.47,21.73,1.92,14.70,57.65,41.57,57.816,81.02,-0.61,14.49,19,0.122
117144,14.93,0.54,8,0.53,2470,0.00,0.00,0.7998,3.33,1.0000,39.09,39.50,2,1,0,23,0,0,0.00,14.49,25.06,2.02,14.70,58.04,41.18,58.265,98.67,-0.46,15.71,19,0.000
117306,14.47,0.61,8,0.61,2491,0.00,0.00,0.7998,3.84,1.0000,38.76,39.50,2,1,0,23,0,0,0.50,14.47,27.04,2.10,14.70,58.43,41.57,58.384,111.74,-0.24,16.63,19,0.000
117469,14.01,0.75,8,0.64,2436,0.00,0.00,0.7975,3.84,1.0000,38.55,40.00,2,1,0,23,0,0,1.50,14.47,27.45,2.10,14.70,58.43,41.57,58.360,116.07,-0.15,16.93,19,0.000
117632,13.78,0.98,8,0.65,2490,0.00,0.00,0.7965,3.84,1.0000,38.61,40.00,2,1,0,23,0,0,1.50,14.47,27.90,2.10,14.70,58.43,41.57,58.510,120.51,-0.11,17.24,19,0.000
117795,14.36,1.36,8,0.68,2500,0.00,0.00,0.7975,3.84,1.0000,38.37,40.00,2,1,0,23,0,0,2.00,14.50,28.22,2.14,14.70,58.82,43.53,58.371,142.46,0.10,18.17,19,0.000
117958,14.70,1.33,8,0.73,2532,0.00,0.00,0.8280,4.10,1.0000,37.42,39.50,2,1,0,23,0,0,2.00,14.47,31.01,2.20,14.70,58.82,44.31,58.584,138.03,0.16,18.46,19,-0.122
118121,14.59,1.53,8,0.73,2545,0.00,0.00,0.8130,4.10,1.0000,37.12,39.00,3,2,0,23,0,0,2.00,14.49,30.95,2.18,14.70,58.82,44.31,58.760,137.97,0.25,18.46,19,0.000
118284,14.36,1.35,8,0.73,2550,0.00,0.00,0.8060,4.10,1.0000,36.84,38.00,8,8,0,23,0,0,1.50,14.47,31.19,2.20,14.70,59.22,44.31,59.275,137.96,0.51,18.17,19,0.000
118447,14.24,1.60,8,0.74,2502,0.00,0.00,0.7965,4.10,1.0000,36.63,37.50,11,11,0,23,0,0,1.00,14.49,31.66,2.20,14.70,59.61,43.14,59.628,133.50,0.61,18.16,19,0.000
118610,14.47,1.43,8,0.74,2512,0.00,0.00,0.8037,4.10,1.0000,36.63,37.00,14,15,0,23,0,0,1.00,14.49,31.42,2.20,14.70,59.61,43.92,59.426,129.02,0.44,17.79,19,0.000
118773,14.59,1.64,8,0.74,2588,0.00,0.00,0.8037,4.10,1.0000,36.56,37.00,18,18,0,23,0,0,0.50,14.47,31.94,2.20,14.70,59.61,43.92,59.691,133.43,0.64,18.16,19,0.000
118936,14.36,1.89,8,0.76,2600,0.00,0.00,0.8130,4.35,1.0000,36.05,36.50,21,21,0,23,0,0,0.50,14.50,33.01,2.22,14.70,60.39,45.88,60.131,133.39,0.90,18.16,19,0.000
119098,14.24,1.91,8,0.77,2611,0.00,0.00,0.8017,4.35,1.0000,35.73,36.50,22,22,0,23,0,0,0.50,14.49,34.03,2.22,14.70,60.00,47.45,60.054,142.28,0.90,18.46,19,0.244
119261,14.47,2.39,8,0.80,2619,0.00,0.00,0.8037,4.35,1.0000,35.13,36.00,23,23,0,23,0,0,0.50,14.49,33.39,2.26,14.70,60.78,48.63,60.473,155.45,1.44,19.38,19,0.000
119424,15.27,2.97,8,0.82,2630,0.00,0.00,0.8105,4.35,1.0000,34.56,35.50,23,23,0,23,0,0,1.00,14.49,36.59,2.30,14.70,60.39,50.20,60.318,161.64,1.54,20.30,19,0.000
119588,15.62,2.79,8,0.84,2681,0.00,0.00,0.8405,4.35,1.0000,34.22,35.50,24,24,0,23,0,0,1.50,14.49,37.23,2.32,14.70,61.18,49.80,60.733,164.72,2.20,20.61,19,0.000
119750,15.62,3.28,8,0.85,2633,0.00,0.00,0.8060,4.35,1.0000,34.20,35.50,24,24,0,23,0,0,1.50,14.47,37.48,2.32,14.70,61.18,51.37,60.656,167.85,1.83,20.61,19,0.000
119913,14.47,3.31,8,0.86,2638,0.00,0.00,0.7988,4.86,1.0000,33.91,35.50,24,24,0,23,0,0,1.50,14.50,38.63,2.34,14.70,61.57,51.76,61.646,170.97,2.70,21.22,19,0.000
120076,14.13,3.46,8,0.87,2675,0.00,0.00,0.8060,4.86,1.0000,33.81,35.00,24,24,0,23,0,0,1.50,14.50,38.63,2.34,14.70,61.18,52.55,61.278,171.04,2.44,21.21,19,-0.122
120240,13.90,3.72,8,0.86,2696,0.00,0.00,0.8080,4.86,1.0000,34.37,35.50,25,24,0,23,0,0,1.50,14.49,38.25,2.32,14.70,61.96,52.55,62.067,167.94,2.87,20.91,19,0.000
120402,14.59,3.52,8,0.86,2752,0.00,0.00,0.8050,4.61,1.0000,34.44,35.50,25,24,0,23,0,0,1.50,14.49,40.93,2.34,14.70,61.57,51.76,62.148,164.81,2.54,20.60,19,0.000
120565,14.81,3.71,8,0.86,2722,0.00,0.00,0.7988,4.61,1.0000,34.69,36.00,25,24,0,23,0,0,1.50,14.50,38.12,2.34,14.70,61.96,51.37,62.018,161.71,2.74,20.30,19,0.000
120728,14.59,3.80,8,0.84,2735,0.00,0.00,0.8050,4.61,1.0000,34.77,36.00,25,25,0,23,0,0,1.50,14.49,37.61,2.32,14.70,62.75,50.98,62.581,151.10,2.82,19.68,19,-0.244
120891,13.78,3.51,8,0.81,2722,0.00,0.00,0.7988,4.61,1.0000,35.14,36.00,25,25,0,23,0,0,1.00,14.50,35.81,2.28,14.70,62.75,49.80,62.837,137.53,2.62,18.77,19,0.000
121054,13.67,2.54,8,0.77,2752,0.00,0.00,0.8037,4.61,1.0000,35.32,36.00,25,25,0,23,0,0,1.00,14.50,32.53,2.28,14.70,62.75,48.24,62.966,123.91,2.12,17.85,19,-0.122
121216,13.32,2.45,8,0.73,2809,0.00,0.00,0.8105,4.35,1.0000,35.56,36.00,25,25,0,23,0,0,0.50,14.50,32.76,2.22,14.70,62.75,48.24,62.932,114.90,1.49,16.93,19,0.000
121379,13.90,1.52,8,0.70,2777,0.00,0.00,0.8060,3.84,1.0000,35.57,35.50,25,25,0,23,0,0,0.00,14.50,28.77,2.20,14.70,63.14,48.63,63.041,87.58,1.04,15.77,19,0.000
121542,13.90,1.26,8,0.61,2767,0.00,0.00,0.7965,3.58,1.0000,36.86,36.50,24,24,0,23,0,0,0.00,14.50,24.58,2.10,14.70,63.53,49.41,63.250,74.07,0.58,14.48,19,-0.244
121705,13.55,0.25,8,0.50,2794,0.00,0.00,0.8355,3.07,1.0000,38.65,37.50,23,23,0,23,0,0,0.00,14.50,19.75,1.94,14.70,63.53,49.02,63.575,51.04,-0.39,12.95,19,-0.122
121868,13.55,-0.25,8,0.42,2775,0.00,0.00,0.7998,2.82,1.0000,40.74,40.00,22,22,0,23,0,0,0.00,14.50,16.06,1.84,14.70,63.53,49.41,63.719,36.49,-1.06,11.11,19,-0.122
122031,13.67,-0.64,8,0.35,2794,0.00,0.00,0.8017,2.56,1.0000,37.42,39.00,21,21,0,23,0,0,0.00,14.50,13.39,1.76,14.70,63.92,49.41,63.818,27.96,-1.47,8.65,19,0.000
122193,13.90,-0.78,8,0.29,2798,0.00,0.00,0.8205,2.30,1.0000,34.91,36.00,20,21,0,23,0,0,0.00,14.50,12.14,1.66,14.70,63.92,49.41,63.787,22.55,-1.75,7.12,19,-0.122
122356,14.13,-1.13,8,0.26,2790,0.00,0.00,0.8017,1.79,1.0000,32.86,33.50,20,20,0,23,0,0,0.00,14.50,10.71,1.62,14.70,63.92,49.80,63.786,13.03,-2.02,3.15,19,-0.366
122519,14.70,-1.51,8,0.22,2788,0.00,0.00,0.8007,1.79,1.0000,31.14,32.00,19,19,0,23,0,0,0.00,14.50,8.95,1.56,14.70,63.92,0.00,63.938,3.03,-2.48,0.70,19,-0.122
122682,14.93,-1.76,8,0.18,2788,0.00,0.00,0.7955,1.79,1.0000,28.52,29.50,7,13,0,23,0,0,0.00,14.50,7.51,1.46,14.70,63.14,0.00,63.300,0.00,-2.59,0.00,19,-0.122
122845,14.24,-1.72,8,0.17,2802,0.00,0.00,0.7955,1.54,1.0000,26.37,27.50,2,1,0,23,0,0,0.00,14.50,7.81,1.44,14.70,63.53,0.00,63.635,0.00,-2.69,0.00,19,0.122
123008,14.59,-1.76,8,0.17,2782,0.00,0.00,0.7998,0.00,1.0000,23.96,25.00,2,1,0,23,0,0,0.00,14.50,7.90,1.46,14.70,63.53,0.00,63.574,0.00,-2.66,0.00,19,0.000
123171,17.00,-1.71,10,0.17,2780,0.00,0.00,0.7975,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.50,8.16,1.46,14.70,63.53,0.00,63.551,0.00,-2.69,0.00,19,0.000
123334,20.33,-1.75,10,0.18,2796,0.00,0.00,0.7988,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.50,8.07,1.48,14.70,63.92,0.00,63.629,0.00,-2.68,0.00,19,0.000
123497,20.33,-1.71,10,0.18,2778,0.00,0.00,0.7975,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.50,8.12,1.48,14.70,63.92,0.00,63.743,0.00,-2.71,0.00,19,-0.122
123660,20.33,-1.75,10,0.17,2804,0.00,0.00,0.7975,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.50,7.99,1.46,14.70,63.92,0.00,63.639,0.00,-2.68,0.00,19,0.000
123823,20.33,-1.73,10,0.17,2784,0.00,0.00,0.8080,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.50,8.07,1.46,14.70,63.92,0.00,63.757,0.00,-2.72,0.00,19,0.000
123986,20.33,-1.74,10,0.17,2788,0.00,0.00,0.7975,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.50,8.25,1.46,14.70,63.92,0.00,63.663,0.00,-2.71,0.00,19,0.000
124150,20.33,-1.76,10,0.17,2815,0.00,0.00,0.8017,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.50,7.99,1.48,14.70,63.92,0.00,63.804,0.00,-2.73,0.00,19,0.000
124311,20.33,-1.79,10,0.18,2862,0.00,0.00,0.7998,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.51,8.12,1.48,14.70,63.92,0.00,63.838,0.00,-2.76,0.00,19,0.000
124475,20.33,-1.71,10,0.17,2827,0.00,0.00,0.7988,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.50,7.77,1.46,14.70,63.92,0.00,63.938,0.00,-2.71,0.00,19,0.000
124638,20.33,-1.63,10,0.17,2770,0.00,0.00,0.7965,0.00,1.0000,23.95,24.00,2,2,0,23,0,0,0.00,14.50,7.99,1.46,14.70,63.92,0.00,63.938,0.00,-2.61,0.00,19,0.000
124800,20.33,-1.49,10,0.17,2821,0.00,0.00,0.7975,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.51,7.94,1.46,14.70,63.92,0.00,63.938,0.00,-2.51,0.00,19,0.000
124964,20.33,-1.37,10,0.17,2852,0.00,0.00,0.8230,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.51,8.12,1.46,14.70,63.92,0.00,63.938,0.00,-2.37,0.00,19,0.000
125127,20.33,-1.29,10,0.17,2860,0.00,0.00,0.7965,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.50,7.90,1.46,14.70,63.92,0.00,63.938,0.00,-2.23,0.00,19,0.000
125290,20.33,-1.14,10,0.17,2844,0.00,0.00,0.7965,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.51,8.07,1.46,14.70,63.92,0.00,63.938,0.00,-2.14,0.00,19,0.000
125453,20.33,-1.14,10,0.17,2848,0.00,0.00,0.7965,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.51,7.90,1.46,14.70,63.92,0.00,63.938,0.00,-2.11,0.00,19,0.122
125615,20.33,-0.73,10,0.17,2875,0.00,0.00,0.7975,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.50,8.12,1.46,14.70,63.92,0.00,63.938,0.00,-1.68,0.00,19,-0.122
125778,20.33,-0.67,10,0.17,2876,0.00,0.00,0.7975,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.52,7.94,1.46,14.70,63.92,0.00,63.938,0.00,-1.62,0.00,19,-0.122
125941,20.33,-0.67,10,0.16,2817,0.00,0.00,0.7975,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.52,7.81,1.42,14.70,63.92,0.00,63.938,0.00,-1.63,0.00,19,-0.122
126104,20.33,-0.53,10,0.17,2926,0.00,0.00,0.7975,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.52,7.99,1.48,14.70,63.92,0.00,63.938,0.00,-1.49,0.00,19,0.000
126267,20.33,-0.86,10,0.17,2930,0.00,0.00,0.7955,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.51,7.94,1.46,14.70,63.92,0.00,63.938,0.00,-1.82,0.00,19,0.000
126430,20.33,-0.78,10,0.17,2892,0.00,0.00,0.7998,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.52,8.12,1.46,14.70,63.92,0.00,63.938,0.00,-1.76,0.00,19,0.000
126593,20.33,-0.35,10,0.17,2834,0.00,0.00,0.8205,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.52,7.73,1.46,14.70,63.92,0.00,63.938,0.00,-1.70,0.00,19,0.000
126756,20.33,-0.28,10,0.16,2837,0.00,0.00,0.7998,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.52,7.90,1.46,14.70,63.92,0.00,63.938,0.00,-1.30,0.00,19,0.000
126919,20.33,-0.25,10,0.17,2906,0.00,0.00,0.7975,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.52,8.12,1.48,14.70,63.92,0.00,63.938,0.00,-1.21,0.00,19,0.000
127082,20.33,-0.55,10,0.17,2881,0.00,0.00,0.7988,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.52,8.07,1.46,14.70,63.92,0.00,63.938,0.00,-1.55,0.00,19,0.000
127244,20.33,-0.59,10,0.16,2884,0.00,0.00,0.8007,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.52,7.90,1.46,14.70,63.92,0.00,63.938,0.00,-1.53,0.00,19,0.000
127407,20.33,-0.19,10,0.17,2884,0.00,0.00,0.7955,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.52,7.99,1.48,14.70,63.92,0.00,63.938,0.00,-1.15,0.00,19,0.000
127570,20.33,-0.19,10,0.17,2906,0.00,0.00,0.7988,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.52,7.90,1.46,14.70,63.92,0.00,63.938,0.00,-1.13,0.00,19,0.000
127733,20.33,-0.55,10,0.16,2908,0.00,0.00,0.7965,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.52,7.99,1.46,14.70,63.92,0.00,63.938,0.00,-1.51,0.00,19,0.000
127896,20.33,-0.55,10,0.17,2907,0.00,0.00,0.7975,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.52,8.20,1.48,14.70,63.92,0.00,63.938,0.00,-1.50,0.00,19,0.000
128060,20.33,-0.28,10,0.17,2904,0.00,0.00,0.8007,0.00,1.0000,23.95,24.00,2,2,0,23,0,0,0.00,14.52,8.03,1.46,14.70,63.92,0.00,63.938,0.00,-1.56,0.00,19,0.000
128222,20.33,-0.24,10,0.17,2881,0.00,0.00,0.7955,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.51,8.16,1.46,14.70,63.92,0.00,63.938,0.00,-1.20,0.00,19,0.000
128385,20.33,-0.34,10,0.17,2943,0.00,0.00,0.8007,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.52,8.03,1.46,14.70,63.92,0.00,63.938,0.00,-1.25,0.00,19,0.000
128548,20.33,-0.68,10,0.17,2941,0.00,0.00,0.7965,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.52,8.12,1.46,14.70,63.92,0.00,63.938,0.00,-1.65,0.00,19,0.000
128712,20.33,-0.79,10,0.16,2898,0.00,0.00,0.7955,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.52,5.21,1.42,14.70,63.92,0.00,63.938,0.00,-1.62,0.00,19,0.000
128874,20.33,-0.34,10,0.16,2829,0.00,0.00,0.8007,0.00,1.0000,23.95,24.00,2,1,0,23,0,0,0.00,14.52,7.94,1.46,14.70,63.92,0.00,63.938,1.50,-1.29,0.30,19,0.122
129037,20.33,-0.40,10,0.17,2832,0.00,0.00,0.7988,1.79,1.0000,25.72,24.50,2,1,0,23,0,0,0.00,14.52,8.33,1.48,14.70,63.92,51.37,63.938,2.03,-1.35,0.40,19,0.000
129200,20.33,-0.12,10,0.17,2863,0.00,0.00,0.7945,1.79,1.0000,28.26,27.00,2,1,0,23,0,0,0.00,14.52,8.82,1.48,14.70,63.92,50.59,63.938,9.19,-0.96,1.33,19,0.244
129363,20.33,-0.27,10,0.20,2881,0.00,0.00,0.7998,2.05,1.0000,30.92,29.50,2,1,0,23,0,0,0.00,14.52,10.17,1.56,14.70,63.92,51.37,63.938,18.97,-1.22,5.61,19,0.000
129527,20.33,0.19,10,0.22,2940,0.00,0.00,0.8007,2.05,1.0000,32.42,32.50,2,1,0,23,0,0,0.00,14.52,11.28,1.62,14.70,63.92,50.98,63.938,19.80,-0.67,6.22,19,0.000
129689,16.08,0.45,10,0.23,2893,0.00,0.00,0.7988,2.05,1.0000,32.87,33.00,2,1,0,23,0,0,0.00,14.52,11.39,1.62,14.70,63.92,51.37,63.938,20.97,-0.49,6.22,19,0.000
129852,13.55,0.58,8,0.24,2836,0.00,0.00,0.7975,2.05,1.0000,33.36,33.00,2,1,0,23,0,0,0.00,14.52,11.97,1.62,14.70,63.92,51.37,63.938,23.71,-0.43,7.14,19,0.000
130014,13.09,0.19,8,0.24,2835,0.00,0.00,0.8027,1.79,1.0000,33.70,33.50,2,1,0,23,0,0,0.00,14.52,11.91,1.64,14.70,63.92,50.98,63.938,25.81,-0.41,7.44,19,0.000
130177,14.24,0.75,8,0.27,2910,0.00,0.00,0.8017,2.05,1.0000,35.38,34.00,2,1,0,23,0,0,0.00,14.52,14.87,1.70,14.70,63.92,51.37,63.938,35.19,-0.58,10.51,19,0.000
130340,15.04,0.91,8,0.32,2883,0.00,0.00,0.7975,2.05,1.0000,37.29,36.50,2,1,0,23,0,0,0.00,14.52,16.55,1.80,14.70,63.92,50.98,63.938,38.45,-0.19,11.42,19,0.122
130503,15.50,2.24,8,0.37,2886,0.00,0.00,0.7988,2.30,1.0000,39.88,38.00,2,1,0,23,0,0,0.00,14.51,22.00,1.88,14.70,63.92,51.76,63.938,72.70,-0.06,13.58,19,0.244
130666,15.73,3.09,8,0.48,2889,0.00,0.00,0.8080,3.07,1.0000,39.07,40.00,2,1,0,23,0,0,0.00,14.52,25.77,2.08,14.70,63.92,51.76,63.938,86.31,2.03,14.79,19,0.122
130828,14.81,4.78,8,0.58,2920,0.00,0.00,0.8130,3.58,1.0000,36.93,38.00,2,1,0,23,0,0,0.00,14.52,32.84,2.18,14.70,63.92,51.76,63.938,32.85,3.83,17.55,19,0.000
